utterance_idx,ut_len,Empathy,Talker,Negative_score,Neutral_score,Positivity_score,Happy,Fear,Sad,Bored,Angry,Excited,news,query,spam,marketing,feedback,complaint,suggestion,appreciation,IMPACT,EDUCATION,POLITICS,ENTERTAINMENT,TASTE,SPORTS,HEALTHY LIVING,GREEN,BUSINESS,WORLDPOST,TECH,SCIENCE,ARTS & CULTURE,CRIME,TRAVEL,RELIGION,context_encoded
2,59,4,2,0.564,0.413,0.022,0.0800164858,0.116949301,0.1840362184,0.1242183736,0.458194195,0.0365854262,0.003,0.114,0.225,0.01,0.648,0.732,0.198,0.069,0.3606157899,0.0,0.0,0.3209580481,0.0,0.0,0.2035777718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
3,53,4,1,0.524,0.355,0.121,0.1486290787,0.1995463426,0.4970439825,0.0378997772,0.0440298514,0.0728509677,0.006,0.351,0.198,0.002,0.443,0.266,0.136,0.599,0.5083023906,0.0,0.0352190733,0.0,0.0,0.0,0.4246474206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
4,43,4,2,0.258,0.419,0.324,0.1115504311,0.3161017624,0.1239285401,0.0647628644,0.2352951171,0.148361285,0.07,0.056,0.423,0.033,0.419,0.0,0.0,0.0,0.0949431211,0.0,0.0,0.6649504304,0.0817194059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
1,70,3,1,0.485,0.352,0.163,0.0585929367,0.1640782708,0.2990898226,0.0766377783,0.3054076716,0.0961935201,0.005,0.082,0.321,0.005,0.587,0.602,0.177,0.221,0.8889054656,0.0154531579,0.0,0.066702731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
2,21,3,2,0.145,0.73,0.126,0.1075947439,0.4289965714,0.1479883772,0.0950720384,0.0836927565,0.1366555125,0.001,0.835,0.128,0.003,0.033,0.0,0.0,0.0,0.0,0.0,0.5408748984,0.2062510103,0.0,0.0,0.0,0.0603380017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
3,55,3,1,0.138,0.368,0.494,0.4083598148,0.0817462643,0.0391995996,0.1167564406,0.0238488712,0.3300890094,0.009,0.006,0.301,0.048,0.637,0.003,0.004,0.993,0.1562775373,0.0,0.0,0.3459756672,0.0,0.0,0.0,0.0,0.0,0.3735829294,0.0,0.0,0.0,0.0,0.0,0.0,9
4,66,3,2,0.649,0.194,0.158,0.0321255136,0.2625130066,0.3178410586,0.0804105495,0.2483936768,0.0587161949,0.004,0.33,0.118,0.024,0.524,0.077,0.038,0.885,0.202997759,0.0,0.0,0.1411628872,0.0,0.0,0.0,0.3125560284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
1,1,4,1,0.036,0.677,0.287,0.3067539889,0.1429379205,0.1190249685,0.0932815631,0.0861819627,0.2518195963,0.219,0.052,0.125,0.568,0.037,0.0,0.0,0.0,0.4309699535,0.0,0.1456152946,0.083114855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,22,4,2,0.186,0.797,0.018,0.5014076304,0.1725503661,0.1425830062,0.0323257332,0.0327987995,0.1183344645,0.0,0.956,0.031,0.001,0.012,0.0,0.0,0.0,0.1352293193,0.0,0.0,0.3437170386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1943583786,0.0,0.0,0.0,1
3,116,4,1,0.981,0.016,0.003,0.0124912345,0.1051989833,0.1228432469,0.0,0.7294812431,0.0299852921,0.022,0.281,0.182,0.006,0.508,0.932,0.046,0.022,0.8792454004,0.0,0.0,0.0031930034,0.0,0.0,0.1095525026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4,69,4,2,0.703,0.19,0.107,0.0380549649,0.1517372304,0.2746297292,0.0227228534,0.4749194736,0.0379357484,0.006,0.15,0.219,0.008,0.616,0.475,0.064,0.461,0.0,0.0,0.0078003099,0.9776487947,0.0,0.0062447516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,72,3,1,0.575,0.349,0.076,0.0226228551,0.1045995231,0.852730638,0.002416338,0.0099473231,0.0076833227,0.001,0.016,0.722,0.001,0.261,0.0,0.0,0.0,0.9296377897,0.0,0.0255286172,0.0,0.0,0.0,0.0345312692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2,38,3,2,0.011,0.149,0.84,0.3265944682,0.2103429768,0.0969394661,0.0470951126,0.091826916,0.2272010602,0.003,0.011,0.406,0.034,0.546,0.009,0.039,0.952,0.0495121218,0.0,0.1106238514,0.752553165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3,32,3,1,0.076,0.408,0.515,0.2524155402,0.1699120952,0.3402999623,0.0468620825,0.0452987813,0.1452115387,0.006,0.012,0.719,0.024,0.241,0.0,0.0,0.0,0.4080981016,0.0,0.2185301185,0.0701067224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
4,20,3,2,0.014,0.228,0.758,0.4662464735,0.1266162083,0.069122842,0.0621588493,0.0899405357,0.1859150912,0.01,0.012,0.256,0.162,0.561,0.003,0.006,0.99,0.0325059257,0.0,0.0649415553,0.8308706284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1,68,5,1,0.015,0.17,0.815,0.5365407965,0.0650333432,0.0643844898,0.0064079949,0.0280966262,0.2995367493,0.015,0.02,0.609,0.033,0.323,0.0,0.0,0.0,0.9866518974,0.0,0.0,0.002634343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056881215,0.0,0.0,0.0,26
2,196,5,2,0.013,0.052,0.935,0.4184570268,0.2574630942,0.0154724319,0.0172884355,0.0227164308,0.2686025807,0.047,0.118,0.204,0.146,0.485,0.008,0.024,0.968,0.0,0.0,0.0,0.9512097239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134626301,0.0,0.0086651873,0.0,26
3,131,5,1,0.294,0.501,0.205,0.3967877919,0.1650880356,0.182099229,0.0,0.0659986318,0.1900263117,0.019,0.31,0.104,0.006,0.561,0.022,0.025,0.953,0.8882627487,0.0,0.0,0.0,0.0,0.0,0.0774195939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009419471,26
4,139,5,2,0.371,0.425,0.204,0.2024004173,0.2717141422,0.1997898268,0.0590176846,0.1465014075,0.1205765216,0.004,0.073,0.201,0.007,0.715,0.186,0.03,0.785,0.9676098824,0.0,0.0,0.0137266638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052387821,0.0,0.0,0.0,26
1,42,4,1,0.15,0.455,0.395,0.1026308476,0.2072029247,0.2612865604,0.0609718176,0.2025507793,0.1653570704,0.074,0.061,0.665,0.019,0.182,0.0,0.0,0.0,0.5918091536,0.0,0.0853787661,0.1917020828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
2,32,4,2,0.169,0.392,0.44,0.1002984186,0.1938176604,0.2286205573,0.0519088917,0.377587624,0.047766848,0.004,0.289,0.378,0.01,0.319,0.0,0.0,0.0,0.0722232834,0.0,0.0361656994,0.7899500132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
3,88,4,1,0.46,0.413,0.127,0.1998658716,0.1266551366,0.2427518878,0.1123737892,0.1073200757,0.2110332391,0.017,0.013,0.599,0.008,0.364,0.0,0.0,0.0,0.0318843126,0.0,0.9525299072,0.0,0.0,0.0,0.0,0.0,0.004812601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
4,70,4,2,0.015,0.035,0.95,0.4069296134,0.0582161328,0.0238043182,0.0086563357,0.0552875453,0.4471060546,0.099,0.011,0.061,0.058,0.771,0.0,0.001,0.998,0.0,0.0,0.1608591378,0.6017182469,0.0,0.1152432784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
5,41,4,1,0.205,0.468,0.327,0.214609962,0.1797964296,0.164696995,0.0756560688,0.1240066129,0.2412339318,0.007,0.079,0.307,0.016,0.591,0.113,0.083,0.804,0.9671475291,0.0,0.0077775349,0.0142826056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
1,64,4,1,0.378,0.432,0.191,0.1085310068,0.2503496211,0.3223882837,0.0432221717,0.1409822496,0.1345266671,0.022,0.309,0.212,0.051,0.405,0.327,0.239,0.434,0.8465194106,0.0,0.0,0.0537422225,0.0255439132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
2,73,4,2,0.143,0.561,0.296,0.3492998133,0.2220603678,0.0812850963,0.0,0.0821616431,0.2651930795,0.006,0.253,0.24,0.027,0.474,0.043,0.139,0.818,0.5141111612,0.0,0.088394843,0.1877976209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
3,19,4,1,0.118,0.667,0.215,0.2352022001,0.2233086848,0.1701432056,0.0473554491,0.0844737313,0.239516729,0.01,0.076,0.396,0.007,0.51,0.146,0.241,0.612,0.1369175315,0.0,0.2547641993,0.5439404249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
4,63,4,2,0.079,0.289,0.632,0.3122071304,0.1262643096,0.0228513669,0.05072249,0.0486850922,0.4392696109,0.093,0.014,0.153,0.445,0.294,0.0,0.0,0.0,0.3064420819,0.0,0.4012058377,0.0,0.0,0.0,0.2115752697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
1,119,4,1,0.878,0.094,0.028,0.0126875038,0.1087296437,0.2121575752,0.1067813725,0.5450804934,0.0145634114,0.047,0.192,0.284,0.007,0.47,0.884,0.017,0.099,0.3348968327,0.0,0.4310981929,0.0586683825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,56,4,2,0.947,0.051,0.002,0.0095269004,0.2863824418,0.4246207729,0.1118052408,0.1533506013,0.0143140428,0.011,0.602,0.129,0.007,0.251,0.0,0.0,0.0,0.0827965215,0.0,0.0,0.7053880095,0.0,0.0,0.0534261242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3,126,4,1,0.873,0.119,0.008,0.0187057661,0.163810652,0.5195238261,0.0427236639,0.2441981432,0.0110379488,0.002,0.571,0.095,0.006,0.326,0.0,0.0,0.0,0.6310740113,0.1559260786,0.0,0.0981678441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4,138,4,2,0.663,0.301,0.036,0.3551639371,0.110864492,0.33014842,0.0284117765,0.07948157,0.0959298044,0.025,0.112,0.166,0.011,0.686,0.845,0.056,0.099,0.6573975086,0.0,0.0,0.0,0.0,0.0,0.1870380789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495017283,0.0,1
5,44,4,1,0.424,0.386,0.19,0.1927107334,0.3151800208,0.1799398965,0.0501478843,0.1044463472,0.1575751178,0.032,0.38,0.245,0.059,0.283,0.0,0.0,0.0,0.1365617365,0.0,0.0906483307,0.6026957035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,134,3,1,0.887,0.077,0.035,0.0250535808,0.1900628574,0.3378476879,0.0298854487,0.3710373902,0.0461130349,0.033,0.289,0.088,0.005,0.585,0.871,0.037,0.092,0.7822134495,0.0,0.075112015,0.0,0.0,0.0,0.0320250876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2,123,3,2,0.975,0.022,0.002,0.0086135971,0.1249399855,0.2202093507,0.1737497034,0.4462510416,0.0262363217,0.017,0.087,0.125,0.003,0.768,0.987,0.003,0.01,0.5934990048,0.0,0.0,0.0,0.0,0.0,0.2460516244,0.0,0.0595989525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
3,120,3,1,0.927,0.051,0.022,0.0184466949,0.0919771328,0.1617165937,0.3639256917,0.332867017,0.0310668698,0.176,0.111,0.088,0.012,0.613,0.856,0.104,0.04,0.1531155556,0.0,0.0,0.3458263278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2230872363,0.0,0.0,0.0,2
4,64,3,2,0.859,0.127,0.014,0.0762821958,0.1102243007,0.189614643,0.1536923075,0.4001657944,0.0700207587,0.012,0.124,0.315,0.008,0.541,0.69,0.137,0.173,0.0,0.0,0.2261305153,0.5713211298,0.0,0.0894704834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1,50,4,1,0.022,0.275,0.704,0.2761061753,0.167538794,0.0724830991,0.0,0.0645826146,0.419289317,0.005,0.01,0.797,0.013,0.176,0.0,0.0,0.0,0.1523688585,0.0,0.0,0.4379702508,0.1753285378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
2,47,4,2,0.124,0.774,0.102,0.0847856013,0.336599124,0.1763488636,0.1534170158,0.1238671922,0.124982203,0.003,0.28,0.496,0.001,0.219,0.0,0.0,0.0,0.3790881932,0.0,0.0959460214,0.4880440235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
3,26,4,1,0.269,0.231,0.499,0.228622377,0.2045804243,0.2272257894,0.0676469695,0.0873028064,0.1846216335,0.017,0.006,0.564,0.035,0.378,0.0,0.0,0.0,0.3198648393,0.0,0.3939210474,0.2079160213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
4,90,4,2,0.003,0.06,0.937,0.6550531974,0.0960618874,0.0238372883,0.0065109133,0.0329248283,0.1856118854,0.001,0.002,0.44,0.006,0.551,0.0,0.001,0.999,0.8603197336,0.0,0.0,0.0145956371,0.0,0.0,0.105462268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
1,39,1,1,0.039,0.557,0.404,0.4033054501,0.2712977242,0.1979901382,0.0062880351,0.02923867,0.0918799823,0.001,0.811,0.071,0.026,0.09,0.0,0.0,0.0,0.1439717859,0.1296031773,0.0,0.0,0.4957510829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2,26,1,2,0.017,0.156,0.826,0.7419518108,0.0927224216,0.0520210592,0.0,0.0079788209,0.1053258876,0.003,0.174,0.129,0.223,0.472,0.005,0.03,0.965,0.1625700593,0.0,0.0,0.0,0.7432002425,0.0,0.039161507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
3,34,1,1,0.889,0.105,0.006,0.0031602824,0.602297859,0.3003611725,0.0142460564,0.0749652802,0.0049693495,0.009,0.403,0.292,0.001,0.294,0.0,0.0,0.0,0.1085943356,0.0,0.0,0.3032076061,0.0,0.0,0.3746817112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,30,1,2,0.014,0.287,0.698,0.4735037389,0.067176493,0.0257513834,0.0174606576,0.0285787484,0.3875289788,0.006,0.004,0.742,0.092,0.155,0.0,0.0,0.0,0.0,0.0,0.2663108706,0.0,0.0,0.2362512648,0.2158955336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,178,4,1,0.34,0.465,0.194,0.1692326948,0.2846307546,0.2378021365,0.027130392,0.0665444081,0.2146596141,0.033,0.099,0.379,0.015,0.473,0.173,0.218,0.609,0.0419623516,0.0,0.0,0.0571865067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8319055438,0.0,31
2,94,4,2,0.605,0.243,0.152,0.1129534632,0.3199912547,0.2821764104,0.0259274781,0.1578414963,0.1011098974,0.012,0.379,0.148,0.021,0.44,0.562,0.121,0.318,0.0,0.0,0.0,0.1236537918,0.1871122569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5078724027,0.0,31
3,140,4,1,0.755,0.18,0.065,0.1100050425,0.1160742395,0.1508589719,0.061424417,0.4629243652,0.0987129639,0.078,0.301,0.075,0.036,0.511,0.773,0.13,0.098,0.3227671683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2000135332,0.0,0.0,0.0,0.0,0.0,0.1620604992,0.0,31
4,96,4,2,0.365,0.446,0.188,0.2132236061,0.2373117691,0.1862243565,0.0,0.1638941858,0.1993460825,0.004,0.378,0.288,0.025,0.304,0.0,0.0,0.0,0.0659369081,0.0,0.0,0.2780738771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4455087781,0.0,31
1,36,3,1,0.056,0.539,0.405,0.4678106783,0.2705587011,0.0568392961,0.0075528295,0.0109694473,0.1862690477,0.01,0.082,0.626,0.023,0.259,0.0,0.0,0.0,0.0,0.0,0.1259295791,0.2310651988,0.0,0.0,0.0,0.5260622501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
2,16,3,2,0.101,0.671,0.228,0.1897627222,0.3572981585,0.0786111001,0.0606705401,0.0504182273,0.2632392518,0.02,0.518,0.337,0.033,0.092,0.0,0.0,0.0,0.0,0.0,0.371304661,0.38682428,0.0,0.1426768154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
3,66,3,1,0.123,0.476,0.401,0.1607535004,0.1962121864,0.5039309842,0.0,0.0723630496,0.0667402795,0.001,0.612,0.219,0.006,0.161,0.0,0.0,0.0,0.6915250421,0.0,0.0,0.0711429492,0.0,0.0,0.0923831537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
4,20,3,2,0.043,0.179,0.778,0.2965186594,0.1966906482,0.1162030873,0.0576176986,0.2363923325,0.096577574,0.011,0.075,0.233,0.033,0.648,0.002,0.005,0.993,0.0543340929,0.0,0.0,0.8384057879,0.0,0.0,0.0,0.0,0.0,0.0,0.0396215208,0.0,0.0,0.0,0.0,0.0,29
5,58,3,1,0.094,0.279,0.627,0.5033296534,0.1255456658,0.041484773,0.0,0.0533919352,0.2762479726,0.074,0.06,0.274,0.225,0.365,0.014,0.099,0.887,0.0221104268,0.0,0.0,0.1620196998,0.7746637464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
1,39,5,1,0.864,0.105,0.031,0.1195442179,0.1761298843,0.225361305,0.0927461034,0.2564824533,0.1297360359,0.039,0.025,0.707,0.013,0.215,0.0,0.0,0.0,0.3580828309,0.0,0.0771461651,0.4821837842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
2,55,5,2,0.614,0.323,0.063,0.0201747421,0.636484477,0.1248361444,0.0419238447,0.1411384073,0.0354423844,0.029,0.261,0.444,0.022,0.243,0.0,0.0,0.0,0.053576488,0.0,0.4947094321,0.3675414622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
3,109,5,1,0.468,0.339,0.193,0.0962468561,0.1078814618,0.1479872548,0.0668832034,0.4618673347,0.1191338892,0.001,0.004,0.104,0.002,0.889,0.084,0.018,0.898,0.9591898322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101696234,0.0,0.0,0.0,0.0,0.0,0.0092722951,15
4,61,5,2,0.259,0.563,0.178,0.3053390288,0.1440424818,0.0968190439,0.0570013482,0.3095624108,0.0872356865,0.003,0.467,0.251,0.004,0.275,0.0,0.0,0.0,0.883910656,0.0,0.0,0.0548778102,0.0,0.0,0.0225944482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
5,44,5,1,0.115,0.627,0.258,0.3316019982,0.1280053233,0.1751104453,0.062140693,0.135733917,0.1674076233,0.001,0.082,0.201,0.002,0.714,0.071,0.078,0.851,0.7502692342,0.0,0.0485944115,0.076733835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
6,65,5,2,0.067,0.248,0.685,0.4094583584,0.0758007388,0.028262358,0.0201102371,0.130920827,0.3354474806,0.034,0.006,0.236,0.068,0.656,0.008,0.035,0.957,0.0495806672,0.0,0.0,0.761721313,0.0,0.0,0.0660690442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
1,118,3,1,0.013,0.197,0.79,0.5549046187,0.2554575881,0.0496184091,0.0,0.0131939897,0.1268253945,0.012,0.021,0.372,0.032,0.562,0.002,0.006,0.992,0.2985315621,0.0,0.0,0.3870455921,0.0,0.0,0.2383615524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
2,26,3,2,0.014,0.143,0.844,0.440079374,0.1075990127,0.0365388441,0.0374897174,0.0787916327,0.2995014191,0.054,0.001,0.608,0.011,0.326,0.0,0.0,0.0,0.203446269,0.0,0.562104702,0.1655108631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
3,69,3,1,0.771,0.212,0.016,0.0140428424,0.3545317527,0.5155674234,0.0166510833,0.092145879,0.0070610193,0.003,0.532,0.183,0.001,0.282,0.0,0.0,0.0,0.0159500223,0.0,0.0,0.9553726912,0.0,0.0,0.0097274343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
4,25,3,2,0.123,0.63,0.247,0.1454501695,0.199140088,0.1690402239,0.1920336462,0.1416370791,0.1526987932,0.055,0.085,0.569,0.013,0.278,0.0,0.0,0.0,0.4753243029,0.0,0.2335258275,0.182767868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
1,65,4,1,0.9,0.097,0.003,0.0085184137,0.5894341426,0.2283242135,0.0506020182,0.1042843758,0.0188368363,0.055,0.019,0.421,0.0,0.505,0.875,0.008,0.117,0.2814728022,0.0,0.0,0.4969632924,0.0,0.0,0.0,0.0574062541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2,42,4,2,0.595,0.391,0.014,0.0371335867,0.6082598118,0.1784811506,0.0431332425,0.0835047607,0.0494874476,0.04,0.303,0.55,0.003,0.104,0.0,0.0,0.0,0.1420622319,0.0,0.0,0.5357782841,0.0,0.0882571936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
3,43,4,1,0.376,0.427,0.197,0.2812721626,0.2980890857,0.1147608623,0.0631815772,0.0286992643,0.213997048,0.121,0.013,0.306,0.004,0.557,0.207,0.047,0.746,0.0,0.0,0.0931403711,0.5986129642,0.1309320629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
4,79,4,2,0.768,0.158,0.074,0.0799256718,0.356085024,0.1664479692,0.0259029109,0.1370349661,0.234603458,0.052,0.047,0.545,0.005,0.351,0.0,0.0,0.0,0.0329718925,0.0,0.0,0.6864780784,0.0,0.2375703603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
5,43,4,1,0.794,0.194,0.012,0.0259325835,0.7128190573,0.1179540834,0.0176439601,0.0714098782,0.0542404374,0.006,0.004,0.777,0.001,0.212,0.0,0.0,0.0,0.0249727368,0.0,0.1511827111,0.7453570962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
1,131,4,1,0.585,0.381,0.034,0.1611546553,0.392595386,0.1924816166,0.0264213768,0.069921022,0.1574259433,0.009,0.114,0.083,0.001,0.792,0.626,0.3,0.074,0.8947323561,0.0,0.0,0.0,0.0,0.0,0.0672982186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0219677687,0
2,32,4,2,0.634,0.355,0.011,0.0315228762,0.4459137369,0.1927583581,0.0847565218,0.1759816472,0.0690668598,0.012,0.35,0.52,0.003,0.114,0.0,0.0,0.0,0.054610461,0.0,0.1279500723,0.6387504339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3,49,4,1,0.871,0.12,0.009,0.0325583521,0.4023390697,0.2462421375,0.0621894845,0.192908222,0.0637627342,0.007,0.096,0.349,0.004,0.544,0.939,0.015,0.046,0.2011665255,0.0,0.0249232538,0.0,0.0,0.7498781085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,31,4,2,0.636,0.36,0.004,0.0389882155,0.2326297102,0.3058015581,0.2363758206,0.122972025,0.0632326706,0.007,0.603,0.313,0.001,0.077,0.0,0.0,0.0,0.3157077432,0.0,0.3067535162,0.2119940966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,146,4,1,0.423,0.393,0.185,0.130432383,0.281105319,0.3518000344,0.0516106773,0.1238175314,0.0612340549,0.005,0.18,0.591,0.009,0.215,0.0,0.0,0.0,0.9666643739,0.0,0.0,0.0167241544,0.0,0.0,0.0046798177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
2,70,4,2,0.089,0.399,0.512,0.3956501925,0.0889435332,0.0490541827,0.2142825008,0.0341082781,0.2179613126,0.018,0.013,0.347,0.02,0.602,0.005,0.01,0.985,0.9004643559,0.0,0.0,0.0,0.0,0.0,0.0331919529,0.0,0.0,0.0239277147,0.0,0.0,0.0,0.0,0.0,0.0,23
3,86,4,1,0.806,0.165,0.029,0.1498729059,0.269467315,0.2300339757,0.1074822699,0.1677384014,0.0754051321,0.014,0.217,0.261,0.005,0.503,0.881,0.053,0.065,0.8279218674,0.0,0.0,0.0435053669,0.0,0.0,0.0,0.0,0.0,0.0606515557,0.0,0.0,0.0,0.0,0.0,0.0,23
4,54,4,2,0.352,0.336,0.312,0.2609517137,0.1526303297,0.2237809661,0.0764549928,0.1750917672,0.1110902306,0.039,0.124,0.234,0.03,0.573,0.076,0.118,0.806,0.1755268425,0.0,0.1544534713,0.2498984486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
1,66,4,1,0.535,0.337,0.128,0.086925567,0.2866390375,0.1909916196,0.0299897762,0.3000546996,0.1053993001,0.122,0.236,0.32,0.032,0.291,0.0,0.0,0.0,0.0822662115,0.0,0.0,0.5386784673,0.0,0.0,0.2165657133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
2,78,4,2,0.972,0.026,0.001,0.0033094663,0.3965506376,0.4735144369,0.016459515,0.0953226682,0.0148432761,0.002,0.352,0.115,0.0,0.531,0.978,0.008,0.014,0.4050299525,0.0,0.0,0.0748768151,0.0,0.0,0.4553998411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
3,104,4,1,0.386,0.289,0.325,0.1901425711,0.2223693403,0.1064890061,0.0399425482,0.1841728067,0.2568837275,0.011,0.027,0.048,0.006,0.907,0.146,0.066,0.788,0.3667405546,0.0,0.0,0.1477786899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3523890972,30
4,64,4,2,0.69,0.252,0.058,0.0299496099,0.531390737,0.3428030065,0.0,0.0586401486,0.0372164981,0.001,0.048,0.115,0.001,0.835,0.744,0.051,0.205,0.1634116769,0.0,0.1202027649,0.6087542176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
5,48,4,1,0.09,0.273,0.636,0.1286197019,0.4453888596,0.1044711481,0.0888767747,0.0335471463,0.1990963694,0.048,0.026,0.191,0.07,0.665,0.02,0.017,0.963,0.1211027056,0.0,0.0696284026,0.6957368255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
